,MS_SubClass,MS_Zoning,Lot_Area,Neighborhood,Bldg_Type,1st_Flr_SF,2nd_Flr_SF,SalePrice
1031,20,RM,9.016148642611741,OldTown,1Fam,6.715383386334681,-inf,11.736069016284437
1032,60,RL,9.367344120785848,NWAmes,1Fam,6.720220155135295,6.588926477533519,11.944707881395766
1033,60,RL,9.469700127423375,Mitchel,1Fam,7.049254841255837,6.4692503167957724,12.35017298950393
1034,20,RL,9.041921720351219,NAmes,1Fam,6.962243464266207,-inf,11.863582336583399
1035,75,RM,10.04107321548869,OldTown,1Fam,7.325148957955575,7.325148957955575,13.071070083016778
1036,120,RM,8.656607247198915,Crawfor,TwnhsE,7.48324441607385,-inf,12.834681304952548
1037,20,RL,9.259130536145614,NAmes,1Fam,6.761572768804055,-inf,11.652687407345388
1038,20,FV,8.922658299524402,Somerst,1Fam,7.107425474110705,-inf,12.128111104060462
1039,40,RL,9.21453157659465,Edwards,1Fam,6.606650186198215,4.8283137373023015,11.594505451962652
1040,160,FV,7.841492924460013,Somerst,Twnhs,6.253828811575473,6.434546518787453,11.900905258737373
1041,160,FV,8.234299635696253,Somerst,TwnhsE,6.569481420414296,6.6052979209482015,11.957611286231675
1042,50,RM,9.241839039035554,IDOTRR,1Fam,6.779921907472252,6.059123195581797,11.695247021764184
1043,80,RL,9.1833801903934,Gilbert,1Fam,6.612041034833092,6.4457198193855785,12.025749091398891
1044,120,RL,8.065265208897733,Blmngtn,TwnhsE,7.315883504509785,-inf,12.160028707028767
1045,80,RL,9.090655529030203,Gilbert,1Fam,6.625392368007956,6.4457198193855785,11.992260421644849
1046,20,RL,9.409027282856401,NAmes,1Fam,7.252053951852814,-inf,11.77528972943772
1047,20,RL,9.045465728785949,Sawyer,1Fam,6.877296071497429,-inf,11.794337924408413
1048,80,RL,9.230142999272362,Sawyer,1Fam,6.806829360392176,-inf,11.877568578558138
1049,90,RL,9.164819856674374,Edwards,Duplex,7.003065458786462,7.0326242610280065,11.856515169360305
1050,20,RL,8.881836305004146,CollgCr,1Fam,6.774223886357614,-inf,11.669929213779893
1051,190,RM,8.821732380934442,IDOTRR,2fmCon,6.253828811575473,-inf,11.344506813345266
1052,20,RL,10.882321065382621,ClearCr,1Fam,7.416378479192928,-inf,12.4529327234617
1053,20,RL,9.116029692504942,NAmes,1Fam,6.829793737512425,-inf,11.67419361256635
1054,50,RL,9.169518377455928,Crawfor,1Fam,6.883462586413092,5.805134968916488,11.982929094215963
1055,20,RL,9.559235128595953,Sawyer,1Fam,7.226209010100671,-inf,12.138863895836725
1056,60,RL,9.56640512978922,NridgHt,1Fam,7.104144092987527,7.0630481633881725,12.765688433465597
1057,90,RL,9.104979856318357,NAmes,Duplex,6.79794041297493,6.79794041297493,11.79810440720389
1058,20,RL,9.524640032332234,NridgHt,1Fam,7.80954132465341,-inf,12.942039823273047
1059,120,RL,8.19836438996762,Blmngtn,TwnhsE,7.358193752733032,-inf,12.077670930725649
1060,20,RL,9.299541017434485,CollgCr,1Fam,7.426549072397305,-inf,12.686218418914901
1061,20,RL,9.041921720351219,CollgCr,1Fam,7.198183577101943,-inf,12.128111104060462
1062,30,RL,9.053686561930807,NAmes,1Fam,6.704414354964107,-inf,11.773750083252127
1063,20,RL,9.40771473139643,NridgHt,1Fam,7.340186835320115,-inf,12.301382825334498
1064,50,RM,8.719317375506371,BrkSide,1Fam,6.8966943316227125,6.369900982828227,11.79810440720389
1065,50,RL,9.287301413112312,NAmes,1Fam,6.723832440821209,6.444131256700441,11.801856756822442
1066,90,RL,9.454070556898781,Mitchel,Duplex,7.6246189861593985,-inf,12.043553716032399
1067,60,RL,8.943114308091785,Gilbert,1Fam,6.813444599510896,6.595780513961311,12.031719258385396
1068,70,RM,9.264828557260252,OldTown,1Fam,6.7661917146603505,6.400257445308821,11.854740546001937
1069,60,RL,8.922658299524402,Gilbert,1Fam,6.863803391452954,7.201916317531627,12.225875272826354
1070,60,RL,9.15957325492253,Gilbert,1Fam,6.784457062637643,7.048386408721883,12.312682380588432
1071,85,RL,9.230633075243945,NAmes,1Fam,6.906754778648554,-inf,11.809319478024031
1072,120,FV,8.384575666801398,Somerst,TwnhsE,7.228388451573604,-inf,12.273731294003989
1073,190,RM,8.961879012677683,OldTown,2fmCon,6.675823221634848,5.783825182329737,11.694413341015606
1074,90,RL,9.401621670141608,Edwards,Duplex,7.272398392570047,-inf,11.678439903447801
1075,20,RL,8.85366542803745,NAmes,1Fam,7.033506484287697,-inf,11.813030057420567
1076,50,RL,9.47677327138879,BrkSide,1Fam,6.959398512133975,6.678342114654332,12.240474072247506
1077,50,RL,9.035986984831405,SWISU,1Fam,7.237059026124737,5.717027701406222,11.824079893607152
1078,20,RM,8.699514748210191,OldTown,1Fam,6.803505257608338,-inf,11.588960151246226
1079,50,RM,8.738735461363474,BrkSide,1Fam,6.7580945044277305,6.306275286948016,11.744037185933616
1080,20,RL,10.366277727263562,NAmes,1Fam,7.412160334945205,-inf,12.2783933071098
1081,60,RL,9.431401757086068,NridgHt,1Fam,7.462789157412448,6.380122536899765,12.962194625251508
1082,20,RL,9.169518377455928,NAmes,1Fam,7.014814351275545,-inf,11.898187865760873
1083,30,RL,9.056489647157923,Crawfor,1Fam,7.116394144093465,-inf,11.901583454762012
1084,20,RL,9.576232704964523,NridgHt,1Fam,7.575584651557793,-inf,12.855790268162783
1085,20,RL,9.249561085129464,NWAmes,1Fam,7.534762657037537,-inf,12.394624752074764
1086,50,RL,9.652715834104445,Crawfor,1Fam,6.516193076042964,6.376726947898627,11.901583454762012
1087,60,RL,9.513625087655372,StoneBr,1Fam,7.0630481633881725,7.194436851100335,12.779873068457553
1088,45,RM,8.720950028930258,BrkSide,1Fam,6.664409020350408,-inf,11.603679828238693
1089,30,RM,8.686935966003333,OldTown,1Fam,6.416732282512326,-inf,10.714417768752456
1090,70,RL,10.089552095608918,ClearCr,1Fam,7.095893221097532,7.086737934510577,12.406561506279576
1091,20,RL,9.169518377455928,NAmes,1Fam,7.404887575616125,-inf,12.025749091398891
1092,60,RL,9.006754319877503,CollgCr,1Fam,6.756932389247553,6.767343125265392,12.206072645530174
1093,30,RL,8.560252680876685,SWISU,1Fam,6.778784897685177,-inf,11.289781913656018
1094,20,RL,9.008468955937513,Edwards,1Fam,6.761572768804055,-inf,11.652687407345388
1095,20,RL,9.104979856318357,NAmes,1Fam,7.086737934510577,-inf,11.842229212112828
1096,60,RL,8.967504187316237,Sawyer,1Fam,6.51025834052315,6.590301048196686,11.915051671812877
1097,70,RL,9.114269903225448,Edwards,1Fam,6.626717749249025,6.626717749249025,11.589886506106357
1098,190,RL,9.287301413112312,OldTown,2fmCon,6.542471960506805,6.396929655216146,11.573550086786664
1099,20,RL,9.054388070202297,CollgCr,1Fam,7.122866658599083,-inf,12.175613438045465
1100,20,RL,9.116029692504942,Sawyer,1Fam,6.895682697747868,-inf,11.771436160121729
1101,90,RL,9.067393362656249,NAmes,Duplex,7.352441100243583,-inf,11.744037185933616
1102,20,RL,9.37305428246393,Edwards,1Fam,7.221105098182496,-inf,11.695247021764184
1103,20,RL,9.035986984831405,CollgCr,1Fam,7.302496423727326,-inf,12.269047444691562
1104,120,RL,8.262042843966942,Greens,TwnhsE,7.111512116496157,-inf,12.154779351142624
1105,20,RL,8.996651979432729,Gilbert,1Fam,7.063903961472068,-inf,12.119969946476761
1106,80,RL,9.219300113347655,NAmes,1Fam,6.942156705699469,6.423246963533519,12.05524975579559
1107,20,RL,9.09121894106832,Edwards,1Fam,6.704414354964107,-inf,11.512925464970229
1108,20,RL,9.310909426897878,CollgCr,1Fam,7.355001921105257,-inf,12.2960778698166
1109,190,RM,9.287301413112312,OldTown,2fmCon,7.107425474110705,6.53813982376767,12.0015054797889
1110,20,RL,9.299815378403785,Gilbert,1Fam,7.329749689041512,-inf,12.238443025560624
1111,60,RL,9.0432226489245,CollgCr,1Fam,6.590301048196686,6.590301048196686,12.007560729337492
1112,70,RM,8.925055424124123,IDOTRR,1Fam,6.499787040655854,6.499787040655854,11.665646551987892
1113,60,RL,8.988446040062405,Gilbert,1Fam,6.733401891837359,6.779921907472252,12.144197241812087
1114,85,RL,9.215327913487222,NAmes,1Fam,7.154615356913663,-inf,12.072541252905651
1115,120,RL,8.463792414689122,StoneBr,TwnhsE,7.072421900537371,-inf,12.111761966058932
1116,30,RM,8.85051762174672,OldTown,1Fam,6.866933284461882,-inf,11.542484267211773
1117,20,RL,9.341368634382587,NoRidge,1Fam,7.87587915949631,-inf,13.053013299269535
1118,20,RL,9.131297164635729,NAmes,1Fam,6.895682697747868,-inf,11.915051671812877
1119,120,RL,7.742402021815782,NPkVill,Twnhs,6.961296045910167,-inf,11.867097278690842
1120,30,RL,8.885025658050846,Crawfor,1Fam,7.259819610363186,-inf,11.824079893607152
1121,160,RH,8.192016914536875,Landmrk,Twnhs,6.4457198193855785,6.536691597591305,11.827736204810263
1122,20,RL,9.447781227991216,NWAmes,1Fam,7.431299675155903,-inf,12.330500223905226
1123,20,RL,9.227787285579904,Gilbert,1Fam,7.201170883281678,-inf,12.052338545588132
1124,80,RL,9.285447844462988,CollgCr,1Fam,6.860663671448287,-inf,11.794337924408413
1125,90,RL,9.052984561199976,NAmes,Duplex,6.946975992135418,-inf,11.379394072345706
1126,60,FV,9.272939513732704,Somerst,1Fam,6.77078942390898,6.821107472256465,12.314927050442256
1127,20,RL,9.035986984831405,NAmes,1Fam,7.337587743538596,-inf,12.066810578196666
1128,20,RL,9.643939319328119,NAmes,1Fam,6.784457062637643,-inf,11.863582336583399
1129,20,FV,9.325096609274372,Somerst,1Fam,7.305860032684009,-inf,12.3570755190667
1130,20,RL,9.224243277145174,NWAmes,1Fam,7.1770187659099,-inf,12.106252310247962
1131,160,RM,8.285008895449879,MeadowV,TwnhsE,7.1631723908466425,7.114769448366463,11.927680619985486
1132,20,RL,9.343821763350663,NridgHt,1Fam,7.3987862754199485,-inf,12.429216196844383
1133,60,RL,9.251578279992428,NWAmes,1Fam,6.887552571664617,6.598509028614515,12.188417710291453
1134,75,RM,9.51044496442652,OldTown,1Fam,7.179307969504034,7.040536390215956,12.128111104060462
1135,20,RL,9.104979856318357,NWAmes,1Fam,7.103322062526113,-inf,11.635143097694478
1136,20,RL,8.998260393017953,StoneBr,1Fam,7.257707677160043,-inf,12.8790171187726
1137,90,RL,9.148464968258095,Edwards,Duplex,6.887552571664617,-inf,11.755871643580617
1138,160,FV,7.6577552711348655,Somerst,Twnhs,6.645090969505644,6.6895992691789665,12.083905011555967
1139,60,FV,9.270964993792617,Somerst,1Fam,7.05444965813294,7.158513997329321,12.487485104968359
1140,60,FV,9.037533407550814,Somerst,1Fam,7.106606137727303,7.040536390215956,12.652359748158593
1141,75,RM,9.51044496442652,OldTown,1Fam,7.327123292259293,7.134093721192866,12.691580461311874
1142,20,RL,9.659886159319521,Veenker,1Fam,7.607878073278507,-inf,12.524526376648708
1143,60,RL,9.205327830152639,NoRidge,1Fam,7.101675971619444,7.174724309836376,12.577636201962656
1144,20,RL,9.642771928314161,Sawyer,1Fam,7.309212365692763,-inf,12.037653993905211
1145,30,RM,8.699514748210191,BrkSide,1Fam,6.423246963533519,-inf,11.396391648714276
1146,60,RL,9.036225051729327,Gilbert,1Fam,6.670766320845874,6.516193076042964,12.10293188661066
1147,20,RL,9.273784544532717,NridgHt,1Fam,7.395721608602045,-inf,12.556729517143344
1148,20,RL,9.225228984469933,NAmes,1Fam,6.815639990074331,-inf,11.648330101976432
1149,20,RL,9.218705288307811,CollgCr,1Fam,7.347299700743164,-inf,12.26857785088157
1150,20,RL,9.697999717710333,CollgCr,1Fam,7.265429723253953,-inf,12.139398512262181
1151,160,FV,8.080237416216702,Somerst,TwnhsE,6.591673732008658,6.591673732008658,12.078239274020289
1152,20,RL,9.979475898535465,Crawfor,1Fam,7.305188215393037,-inf,12.2783933071098
1153,60,RL,9.026417533815254,CollgCr,1Fam,6.646390514847729,6.699500340161678,12.132964173709535
1154,20,RL,8.847934753328465,NAmes,1Fam,6.761572768804055,-inf,11.699405031912846
1155,60,RL,9.995610841411933,Gilbert,1Fam,6.598509028614515,7.00669522683704,12.16597955196373
1156,20,RL,8.794824928014517,Mitchel,1Fam,6.704414354964107,-inf,11.779128505744886
1157,50,RL,9.036582045842716,Edwards,1Fam,6.992096427415888,6.089044875446846,11.49272275765271
1158,20,RL,9.373988663504516,CollgCr,1Fam,7.730174795246222,-inf,13.071070083016778
1159,30,RM,9.101306450952048,IDOTRR,1Fam,6.981934677156389,-inf,11.112447898373103
1160,60,RL,9.26501793326688,NridgHt,1Fam,7.383989457978509,6.311734809152915,12.693498620467778
1161,20,RL,9.462187991418748,Mitchel,1Fam,7.25063551189868,-inf,12.409013489526863
1162,20,RL,9.524786081697178,SawyerW,1Fam,7.01571242048723,-inf,11.976659481202368
1163,20,RL,9.23883064237581,NAmes,1Fam,6.9782137426306985,-inf,11.957611286231675
1164,20,RL,9.644133752071205,NridgHt,1Fam,7.784057002639929,-inf,13.226723392728571
1165,20,RL,9.316500567804573,Veenker,1Fam,7.116394144093465,-inf,11.998433280751929
1166,90,RL,9.112617283447568,SawyerW,Duplex,7.272398392570047,-inf,12.321630986164447
1167,20,RL,10.76384265207998,Gilbert,1Fam,7.305188215393037,-inf,11.79810440720389
1168,60,RL,8.971448463693834,Gilbert,1Fam,6.693323668269949,6.553933404025811,12.100712129872347
1169,20,RL,8.794824928014517,Mitchel,1Fam,6.739336627357174,-inf,11.809319478024031
1170,60,RL,9.523836379320944,StoneBr,1Fam,7.262628600974241,7.325807502595773,12.991753427493052
1171,80,RL,9.121509158269568,NAmes,1Fam,7.266128779556451,-inf,12.013700752882718
1172,20,RL,8.874867635688053,NAmes,1Fam,6.79346613258001,-inf,11.512925464970229
1173,20,RL,9.41613428495528,NAmes,1Fam,7.192182058713246,-inf,12.078239274020289
1174,20,RL,9.793672686528922,Sawyer,1Fam,7.483806687665835,-inf,12.043553716032399
1175,120,RL,8.211754397375197,Blmngtn,TwnhsE,7.349230824613334,-inf,12.066810578196666
1176,50,RM,8.854522203757432,IDOTRR,1Fam,6.669498089857879,6.104793232414985,11.751942365440728
1177,60,RL,9.034795799461252,Gilbert,1Fam,6.771935555839602,6.656726524178391,12.132964173709535
1178,30,RM,8.6628507638386,OldTown,1Fam,6.786716950605081,-inf,11.421906066583059
1179,20,RL,9.119868468812108,CollgCr,1Fam,7.438383530044307,-inf,12.206072645530174
1180,50,RL,9.25874951118387,NAmes,1Fam,7.0630481633881725,6.519147287940395,11.870599909242044
1181,50,RL,9.521494800613105,Sawyer,1Fam,7.132497551660044,6.504288173536645,12.058152515453552
1182,20,RL,9.024974184996003,Edwards,1Fam,6.992096427415888,-inf,11.608235644774552
1183,20,RL,9.153770020487789,NAmes,1Fam,7.216709486709457,-inf,11.84939770159144
1184,20,RL,9.139595967450425,CollgCr,1Fam,7.1808311990445555,-inf,12.08069081199846
1185,20,RL,8.875287128108384,SawyerW,1Fam,7.165493475060845,-inf,12.096257779522967
1186,20,RL,9.084096645401932,CollgCr,1Fam,7.149916836132109,-inf,12.220961258023925
1187,20,RL,9.195125206169703,Somerst,1Fam,7.4318919168078,-inf,12.422505731952896
1188,20,RL,9.579348943073732,Timber,1Fam,7.403061091090091,-inf,12.665078520566368
1189,50,RL,8.554488976159934,Edwards,1Fam,6.424869023905388,6.135564891081739,11.740857533016236
1190,20,RM,9.185022563991893,OldTown,1Fam,6.891625897052253,-inf,11.608235644774552
1191,30,RM,8.699514748210191,OldTown,1Fam,6.866933284461882,-inf,11.594505451962652
1192,20,C (all),9.072456664612796,IDOTRR,1Fam,6.950814768442584,-inf,10.932981961904135
1193,50,RM,9.380167531188448,OldTown,1Fam,6.934397209928558,6.406879986069314,11.76756768334381
1194,20,RL,9.533220655077928,Timber,1Fam,7.036148493750536,-inf,12.078239274020289
1195,20,RL,9.224539091375995,NAmes,1Fam,7.22983877815125,-inf,11.944707881395766
1196,20,RL,9.812741939229383,Timber,1Fam,7.135687347028144,-inf,12.100712129872347
1197,120,RM,8.348537825386098,MeadowV,TwnhsE,7.040536390215956,-inf,11.805595078933049
1198,20,RL,9.442641861075158,Edwards,1Fam,7.67693714581808,-inf,12.400816722322686
1199,20,RL,9.584383610076006,Timber,1Fam,7.395721608602045,-inf,12.506177237980511
1200,20,RL,9.125544720271467,Mitchel,1Fam,6.984716320118266,-inf,11.805595078933049
1201,60,RL,9.20029003612268,NoRidge,1Fam,7.22402480828583,7.149916836132109,12.468436909997665
1202,60,RL,9.027978814382207,CollgCr,1Fam,6.6039438246004725,6.6240652277998935,12.035729065495627
1203,80,RL,9.224933374279082,Gilbert,1Fam,6.828712071641684,6.646390514847729,11.982929094215963
1204,50,RM,8.685077700412423,OldTown,1Fam,6.52795791762255,5.981414211254481,11.461632170582678
1205,60,RL,9.362718052397065,CollgCr,1Fam,6.556778356158042,6.576469569048224,12.061046873479915
1206,20,FV,8.881836305004146,Somerst,1Fam,7.170888478512505,-inf,12.142866569626381
1207,60,RL,9.930324206489688,NWAmes,1Fam,7.119635638017636,6.75343791859778,12.2783933071098
1208,20,RL,9.208438564686587,Sawyer,1Fam,6.9782137426306985,-inf,11.695247021764184
1209,20,RL,9.018089684104343,Somerst,1Fam,7.317212408359839,-inf,12.425208175446844
1210,20,RL,9.224243277145174,NWAmes,1Fam,7.195937226475569,-inf,12.010665849187564
1211,120,RM,9.01663425631559,GrnHill,TwnhsE,7.166265974133638,-inf,12.345834587905333
1212,70,RM,8.648221453822641,OldTown,1Fam,6.51025834052315,6.51025834052315,11.84939770159144
1213,20,RL,8.881836305004146,NAmes,1Fam,6.595780513961311,-inf,11.686038082678873
1214,20,RL,9.124564594954778,CollgCr,1Fam,7.291656209174461,-inf,12.387977448827787
1215,120,RL,8.304742269640771,NPkVill,TwnhsE,6.974478911025045,-inf,11.893414587008216
1216,120,RM,8.348537825386098,MeadowV,TwnhsE,6.946975992135418,-inf,11.728036844587175
1217,190,RL,9.326789184619429,Sawyer,2fmCon,6.906754778648554,-inf,11.77528972943772
1218,20,RL,9.041921720351219,SawyerW,1Fam,7.207118856207756,-inf,12.095141084822892
1219,20,RL,9.380167531188448,Gilbert,1Fam,7.273786317844895,-inf,12.103486056755072
1220,30,RM,8.435549202375727,OldTown,1Fam,6.616065185132817,-inf,11.289781913656018
1221,20,RL,9.133675287040697,Somerst,1Fam,7.363913501405819,-inf,12.567551034433226
1222,20,RM,9.44951474036292,OldTown,1Fam,6.782192056006791,-inf,11.48246625748552
1223,120,RL,7.9854843567338225,Blmngtn,TwnhsE,7.32052696227274,-inf,12.417103128960582
1224,20,RL,9.806976652155285,Gilbert,1Fam,7.028201432058005,-inf,11.946031680112146
1225,20,RL,9.337413454539659,NAmes,1Fam,7.179307969504034,-inf,12.133501952695338
1226,160,RM,7.426549072397305,BrDale,Twnhs,6.4457198193855785,6.51025834052315,11.624019512475815
1227,20,RL,9.568014816247999,NridgHt,1Fam,7.899524472032198,-inf,13.122363377404328
1228,60,RL,9.270117576012044,CollgCr,1Fam,6.4425401664681985,6.590301048196686,12.086382166860469
1229,60,RL,9.33326571881348,NridgHt,1Fam,7.029972911706386,6.960347729101308,12.721885810807203
1230,60,RL,9.257223957875032,NWAmes,1Fam,7.001245622069476,6.763884908562435,12.230765258120545
1231,120,RL,8.540519016719735,StoneBr,TwnhsE,7.186144304522325,-inf,12.26434155365415
1232,120,RM,8.24564690087386,Crawfor,TwnhsE,7.406103381237015,-inf,12.4130868149145
1233,20,RL,9.28961355287069,NWAmes,1Fam,7.138866999945524,-inf,12.111212364506214
1234,50,RM,8.612503371220562,OldTown,1Fam,6.8308742346461795,-inf,11.77528972943772
1235,70,RM,9.169518377455928,OldTown,1Fam,6.643789733147672,6.498282149476434,11.790557201568507
1236,60,RL,9.139595967450425,SawyerW,1Fam,6.9363427358340495,6.834108738813838,12.301382825334498
1237,20,RL,9.37906997525067,CollgCr,1Fam,7.488852955733459,-inf,12.373703486914124
1238,60,FV,8.987696695703624,Somerst,1Fam,6.723832440821209,7.005789019253503,12.481561937216318
1239,50,RM,8.83579236650274,IDOTRR,1Fam,7.148345743900068,-inf,11.856515169360305
1240,60,RL,9.035510680940524,Gilbert,1Fam,6.741700694652055,7.037905963447182,12.269047444691562
1241,20,RL,9.190443740261726,Timber,1Fam,7.101675971619444,-inf,12.09949472246591
1242,120,RL,8.738735461363474,NridgHt,TwnhsE,7.201916317531627,-inf,12.364144200100668
1243,20,RL,9.648466262323895,Timber,1Fam,7.971776122880628,-inf,12.567237494741757
1244,60,RL,9.464284672443105,Gilbert,1Fam,6.777646593635117,7.026426808699636,12.458774999085929
1245,30,RM,8.729073550451737,BrkSide,1Fam,6.893656354602635,-inf,11.532728092266408
1246,45,RM,8.915835074176277,IDOTRR,1Fam,7.010311867307229,-inf,11.845102777308561
1247,50,RL,9.250522161609014,OldTown,1Fam,6.542471960506805,6.253828811575473,11.56171562913966
1248,20,RL,9.671870704017296,NAmes,1Fam,7.7039102096163115,-inf,12.498742259492994
1249,80,RL,9.88786617163317,Edwards,1Fam,7.362010551259734,6.439350371100098,12.524417279788771
1250,120,RL,8.065265208897733,Blmngtn,TwnhsE,7.106606137727303,-inf,12.100712129872347
1251,70,RM,9.169518377455928,OldTown,1Fam,6.535241271013659,6.535241271013659,11.9891596439666
1252,20,RL,9.314700387300425,Edwards,1Fam,6.835184586147301,-inf,11.349229372299439
1253,190,RL,9.516868732224324,NAmes,2fmCon,6.895682697747868,-inf,11.686878772093667
1254,20,RL,9.345482965918476,Timber,1Fam,7.582738488914411,-inf,12.821258284620408
1255,20,RL,8.887652690325586,CollgCr,1Fam,7.146772179452637,-inf,12.077670930725649
1256,90,RL,8.85623355614316,SawyerW,Duplex,7.02108396428914,7.02108396428914,11.870271183889114
1257,120,RL,9.155461710466193,Veenker,TwnhsE,7.309212365692763,-inf,12.541472879190051
1258,20,RL,9.035986984831405,NAmes,1Fam,7.218176838403408,-inf,11.790557201568507
1259,60,RL,9.3101857069459,CollgCr,1Fam,7.297091005160418,6.517671272912275,12.65395846952229
1260,50,C (all),9.309280319831087,IDOTRR,1Fam,6.799055862058796,6.0844994130751715,11.589886506106357
1261,60,RL,8.843759381917984,Edwards,1Fam,6.633318433280377,6.79794041297493,12.016122061571728
1262,60,RL,9.428511581663834,CollgCr,1Fam,6.678342114654332,6.556778356158042,12.138863895836725
1263,60,RL,9.624963417869113,NoRidge,1Fam,7.306531398939505,7.1731917424865985,12.90669184092882
1264,60,RL,9.396487933603666,NWAmes,1Fam,7.0192966537150445,6.815639990074331,12.180754837545884
1265,80,RL,9.169518377455928,NAmes,1Fam,7.134093721192866,-inf,11.973509872299472
1266,60,RL,9.33846969968671,CollgCr,1Fam,6.994849985833071,6.8001700683022,12.449018824140563
1267,20,RL,10.16865557510557,Crawfor,1Fam,7.5485559791698735,-inf,12.373703486914124
1268,20,RL,8.874867635688053,NAmes,1Fam,6.895682697747868,-inf,11.769503792370676
1269,20,RL,9.655154390148258,Crawfor,1Fam,7.496097345175956,-inf,12.57418196709457
1270,90,RL,9.23600811872476,Mitchel,Duplex,6.841615476477592,6.841615476477592,11.512925464970229
1271,60,RL,9.451559570017622,CollgCr,1Fam,7.333676395657684,6.811244378601294,12.524526376648708
1272,60,RL,9.366489054466115,CollgCr,1Fam,6.786716950605081,6.777646593635117,12.240474072247506
1273,20,RL,9.130214327496898,NAmes,1Fam,7.090076835776092,-inf,11.891361900690473
1274,160,RM,7.5443321080536885,BrDale,Twnhs,6.202535517187923,6.284134161070802,11.661345470088502
1275,60,RL,9.14580185083861,CollgCr,1Fam,6.963189985870238,6.884486652042782,12.299107511497363
1276,120,RL,8.15478757276852,NridgHt,TwnhsE,7.247792581767846,-inf,12.061046873479915
1277,20,RL,9.749170192151771,Edwards,1Fam,7.113956109566034,-inf,11.813030057420567
1278,60,RL,9.076694687106265,CollgCr,1Fam,6.899723107284872,6.84587987526405,12.269047444691562
1279,20,RL,9.33917324381915,Sawyer,1Fam,7.1693500166706,-inf,11.918390573078392
1280,120,RL,8.274357006756292,Blmngtn,TwnhsE,7.2456550675945355,-inf,12.17664898415669
1281,120,RL,8.065265208897733,Blmngtn,TwnhsE,7.315883504509785,-inf,12.106252310247962
1282,20,RL,9.185022563991893,NAmes,1Fam,7.273786317844895,-inf,11.969717200243734
1283,60,RL,9.504948404498696,CollgCr,1Fam,6.85751406254539,6.71901315438526,12.287652632522597
1284,60,FV,9.266153436795395,Somerst,1Fam,6.9865664594064265,6.769641976852503,12.437184366493561
1285,60,RL,9.074062353683555,CollgCr,1Fam,6.77078942390898,6.9440872082295275,12.190959007720126
1286,60,RL,8.9851948179913,Gilbert,1Fam,6.7661917146603505,6.635946555686647,12.152144303504619
1287,50,RL,9.017726025696795,Edwards,1Fam,6.530877627725885,6.335054251498059,11.661345470088502
1288,20,RL,9.189116735524555,NWAmes,1Fam,7.191429330036379,-inf,11.870599909242044
1289,20,RL,8.881836305004146,NAmes,1Fam,6.895682697747868,-inf,11.686878772093667
1290,50,RL,8.881836305004146,NAmes,1Fam,6.74993119378857,6.049733455231958,11.755871643580617
1291,60,FV,9.002701007197938,Somerst,1Fam,6.754604099487962,6.754604099487962,12.210189161042013
1292,30,RL,8.998136760700307,Edwards,1Fam,6.210600077024653,-inf,10.46310334047155
1293,60,RL,9.4343635363174,NWAmes,1Fam,7.258412150595307,7.258412150595307,12.58621994565405
1294,160,RM,7.533158807455563,BrDale,Twnhs,6.180016653652572,6.222576268071369,11.571194373094205
1295,30,RL,9.133351330448047,Sawyer,1Fam,6.628041376179533,-inf,11.350406535472453
1296,20,RL,9.727346854817254,NridgHt,1Fam,7.445417556701687,-inf,12.56549381513693
1297,120,RL,8.304742269640771,NPkVill,TwnhsE,6.974478911025045,-inf,11.755871643580617
1298,20,FV,9.104979856318357,Somerst,1Fam,7.19668657083435,-inf,12.256765759845692
1299,120,RL,9.447544606938727,NridgHt,TwnhsE,7.325148957955575,-inf,12.520883385370206
1300,60,RL,9.461254720235749,Timber,1Fam,6.824373670043086,6.756932389247553,12.487356794850175
1301,50,RM,9.241839039035554,IDOTRR,1Fam,6.763884908562435,6.222576268071369,10.819778284410283
1302,50,RM,9.287301413112312,OldTown,1Fam,6.873163834212518,6.530877627725885,11.842229212112828
1303,60,RL,9.879297313734911,Veenker,1Fam,7.147559271189454,7.116394144093465,12.611537753638338
1304,80,RL,9.536762272743895,NAmes,1Fam,7.600902459542082,6.556778356158042,12.751299696013497
1305,20,RL,9.386560016578668,CollgCr,1Fam,7.3727463664043285,-inf,12.337100907936577
1306,80,RL,9.388486557359657,Gilbert,1Fam,6.625392368007956,6.461468176353717,12.016726473799254
1307,70,RM,9.200895913148184,OldTown,1Fam,6.697034247666484,6.249975242259483,11.580584113444043
1308,120,RL,8.5016733797582,StoneBr,TwnhsE,7.373374309910049,-inf,12.56374708980199
1309,30,C (all),8.971956271245688,IDOTRR,1Fam,6.579251212010101,-inf,10.460242108190519
1310,20,RL,8.961879012677683,NAmes,1Fam,6.815639990074331,-inf,11.652687407345388
1311,120,RL,8.069655306886165,Blmngtn,TwnhsE,7.283448228756631,-inf,12.2783933071098
1312,70,RM,9.203114326884442,OldTown,1Fam,7.148345743900068,6.51025834052315,12.100156419938624
1313,120,RL,8.827614750837508,StoneBr,TwnhsE,7.31455283232408,-inf,12.26434155365415
1314,60,RL,9.482502632769927,Gilbert,1Fam,6.97914527506881,6.897704943128636,12.429216196844383
1315,50,RM,8.738735461363474,BrkSide,1Fam,6.948897222313312,6.280395838960195,11.911701584927597
1316,60,RL,8.987196820661973,Gilbert,1Fam,6.650279048587422,6.785587645007929,12.144197241812087
